"NAME","C24010_005E","C24010_006E","C24010_007E","C24010_012E","C24010_013E","C24010_014E","C24010_015E","C24010_016E","C24010_020E","C24010_022E","C24010_023E","C24010_024E","C24010_025E","C24010_026E","C24010_028E","C24010_029E","C24010_030E","C24010_034E","C24010_041E","C24010_042E","C24010_043E","C24010_048E","C24010_049E","C24010_050E","C24010_051E","C24010_052E","C24010_056E","C24010_058E","C24010_059E","C24010_060E","C24010_061E","C24010_062E","C24010_064E","C24010_065E","C24010_066E","C24010_070E","B03002_003E","B03002_004E","B03002_006E","B03002_002E","B03002_012E","state","county","tract","block group"
"Block Group 2, Census Tract 1534.03, Sonoma County, California",24,8,17,0,0,8,18,13,0,0,0,35,7,8,67,28,57,29,8,9,25,7,0,45,11,14,13,0,0,16,0,40,0,25,0,12,851,0,31,899,221,"06","097","153403","2"
"Block Group 3, Census Tract 1534.03, Sonoma County, California",54,6,24,10,0,9,0,17,17,0,0,45,0,0,31,14,12,0,58,8,17,15,0,25,0,7,0,0,0,10,0,8,57,0,0,0,564,0,55,627,65,"06","097","153403","3"
"Block Group 1, Census Tract 1534.03, Sonoma County, California",57,7,27,0,0,8,19,0,0,0,0,5,36,35,82,0,72,56,12,19,5,14,0,36,0,30,33,0,0,10,0,19,54,58,0,9,1056,0,26,1173,189,"06","097","153403","1"
"Block Group 2, Census Tract 1538.01, Sonoma County, California",196,31,91,0,0,60,46,12,0,50,43,67,0,0,257,31,207,333,103,101,74,0,20,116,12,85,45,0,0,71,12,99,234,140,0,0,3105,118,419,3834,1104,"06","097","153801","2"
"Block Group 1, Census Tract 1538.01, Sonoma County, California",70,15,12,0,0,0,0,0,0,0,0,31,0,0,36,40,200,74,27,0,0,0,15,110,0,15,0,0,0,74,0,0,0,45,0,0,557,0,0,598,980,"06","097","153801","1"
"Block Group 4, Census Tract 1538.01, Sonoma County, California",131,13,44,0,0,19,0,0,0,0,23,25,21,0,53,0,117,128,23,26,23,0,0,9,0,114,31,0,0,26,0,53,12,135,0,104,1302,19,143,1537,870,"06","097","153801","4"
"Block Group 3, Census Tract 1538.01, Sonoma County, California",55,0,66,33,0,0,0,0,0,17,24,23,22,16,0,64,14,22,31,0,0,77,0,26,24,0,34,0,0,96,0,0,0,71,0,34,573,0,0,593,945,"06","097","153801","3"
"Block Group 1, Census Tract 1501, Sonoma County, California",93,9,33,0,10,7,28,13,0,0,0,5,10,0,51,0,81,27,59,42,4,0,9,38,20,41,0,0,0,6,0,16,32,63,6,10,1188,0,0,1188,70,"06","097","150100","1"
"Block Group 2, Census Tract 1501, Sonoma County, California",41,6,15,0,5,0,0,17,0,20,0,4,28,15,20,21,72,11,48,4,0,0,0,11,0,0,7,0,0,17,0,0,0,43,0,0,660,0,0,676,207,"06","097","150100","2"
"Block Group 3, Census Tract 1501, Sonoma County, California",14,0,13,0,7,0,0,0,0,0,0,0,0,7,12,0,55,0,31,0,0,0,0,0,0,5,7,0,0,0,0,0,5,36,0,37,322,0,0,327,42,"06","097","150100","3"
"Block Group 3, Census Tract 1511, Sonoma County, California",83,31,5,0,0,12,5,11,0,0,0,19,0,0,29,0,68,49,47,37,0,15,8,9,13,33,0,0,0,0,0,26,22,62,0,0,948,0,19,977,135,"06","097","151100","3"
"Block Group 2, Census Tract 1511, Sonoma County, California",143,0,30,0,0,28,12,17,0,10,8,16,8,38,108,16,118,29,73,33,33,20,0,16,39,57,37,0,0,7,3,48,50,127,3,11,1797,24,31,1904,353,"06","097","151100","2"
"Block Group 1, Census Tract 1511, Sonoma County, California",97,15,13,4,14,38,12,5,0,5,7,37,4,8,73,34,147,30,67,39,6,0,9,51,16,77,14,2,3,20,10,37,51,65,2,5,1895,86,67,2169,320,"06","097","151100","1"
"Block Group 3, Census Tract 1506.02, Sonoma County, California",9,11,0,0,0,0,0,0,0,27,0,24,11,23,45,54,62,25,16,32,7,9,0,61,11,25,7,0,0,28,0,6,24,93,0,11,885,0,44,992,186,"06","097","150602","3"
"Block Group 1, Census Tract 1506.02, Sonoma County, California",10,20,32,0,10,38,0,0,0,45,0,0,7,0,30,12,11,27,1,33,21,0,0,43,0,86,13,0,0,22,0,14,12,47,0,0,837,0,175,1021,78,"06","097","150602","1"
"Block Group 2, Census Tract 1506.02, Sonoma County, California",70,10,24,0,0,0,2,29,0,0,0,25,9,6,25,0,6,8,0,11,15,29,0,35,10,9,0,0,0,22,0,34,22,10,0,0,507,0,53,560,178,"06","097","150602","2"
"Block Group 4, Census Tract 1506.02, Sonoma County, California",44,0,20,7,7,9,0,0,0,0,9,16,48,11,69,35,89,41,11,9,0,0,0,38,0,18,0,0,0,17,10,35,27,114,0,0,670,0,32,788,369,"06","097","150602","4"
"Block Group 2, Census Tract 1507.01, Sonoma County, California",51,0,42,0,28,0,18,44,0,0,0,0,29,0,27,8,28,63,24,21,0,75,0,80,0,66,0,0,24,0,0,9,13,5,0,23,1069,24,27,1173,47,"06","097","150701","2"
"Block Group 3, Census Tract 1507.01, Sonoma County, California",21,0,0,0,13,11,0,9,0,0,0,0,0,0,31,0,34,0,22,0,0,0,0,66,18,25,0,0,0,29,0,0,38,61,0,0,546,0,31,590,85,"06","097","150701","3"
"Block Group 4, Census Tract 1507.01, Sonoma County, California",41,0,0,19,15,16,14,0,0,0,0,71,0,0,46,9,44,38,0,0,21,10,0,74,0,19,26,0,0,20,0,0,0,54,0,0,747,0,0,760,203,"06","097","150701","4"
"Block Group 1, Census Tract 1507.01, Sonoma County, California",84,29,0,0,0,18,42,0,0,0,0,38,0,0,31,0,42,95,0,0,0,0,14,22,32,0,31,0,0,88,41,100,27,20,7,85,695,29,0,885,1127,"06","097","150701","1"
"Block Group 2, Census Tract 1513.05, Sonoma County, California",29,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,43,0,0,0,0,0,0,20,0,0,0,14,32,19,23,17,0,0,589,0,0,589,150,"06","097","151305","2"
"Block Group 3, Census Tract 1513.05, Sonoma County, California",0,0,21,0,0,8,0,0,0,0,0,91,46,35,32,72,411,154,40,0,11,60,0,103,19,46,12,0,0,45,35,0,72,142,0,19,892,0,14,939,1353,"06","097","151305","3"
"Block Group 4, Census Tract 1513.05, Sonoma County, California",0,0,34,0,0,0,0,0,0,0,0,34,51,0,13,17,141,10,0,0,26,0,11,0,0,36,0,0,0,0,49,84,0,14,0,37,239,0,162,412,584,"06","097","151305","4"
"Block Group 1, Census Tract 1513.05, Sonoma County, California",15,0,43,0,0,0,0,0,0,15,0,27,51,10,34,22,10,104,0,38,0,0,19,28,8,56,58,0,0,89,0,24,51,74,0,0,1352,68,132,1590,547,"06","097","151305","1"
"Block Group 1, Census Tract 1513.07, Sonoma County, California",87,0,21,0,0,12,16,0,0,8,0,0,11,0,96,77,56,132,57,34,4,36,0,75,0,39,42,0,0,15,0,40,41,113,0,0,1316,0,115,1614,488,"06","097","151307","1"
"Block Group 4, Census Tract 1513.07, Sonoma County, California",21,8,33,0,0,36,13,21,0,7,15,0,10,0,26,21,123,13,43,12,0,0,0,18,0,34,0,0,0,29,0,8,28,114,0,22,873,10,78,1018,237,"06","097","151307","4"
"Block Group 2, Census Tract 1513.07, Sonoma County, California",37,0,14,0,0,19,0,0,0,0,0,8,22,0,51,54,132,89,49,0,0,0,0,0,16,19,54,0,0,27,0,17,10,34,0,0,638,0,9,685,287,"06","097","151307","2"
"Block Group 3, Census Tract 1513.07, Sonoma County, California",113,0,51,0,0,8,8,13,11,8,36,44,11,0,67,22,49,70,69,10,0,0,0,41,5,18,0,0,0,19,9,0,45,106,0,0,821,75,39,946,274,"06","097","151307","3"
"Block Group 3, Census Tract 1513.10, Sonoma County, California",44,27,23,22,0,34,0,0,0,24,0,167,13,8,70,0,14,81,8,24,0,0,0,20,45,23,8,0,0,25,11,7,7,197,0,29,893,78,69,1070,373,"06","097","151310","3"
"Block Group 1, Census Tract 1513.10, Sonoma County, California",13,12,8,0,9,8,7,0,0,0,17,9,7,0,19,22,41,17,35,0,0,8,0,21,0,0,0,0,0,7,6,11,40,36,0,0,394,0,65,499,115,"06","097","151310","1"
"Block Group 4, Census Tract 1513.10, Sonoma County, California",29,13,13,0,0,0,4,0,0,0,0,20,8,18,72,0,26,29,32,11,8,19,0,67,0,26,0,0,0,215,0,34,19,107,8,0,1129,49,185,1447,331,"06","097","151310","4"
"Block Group 2, Census Tract 1513.10, Sonoma County, California",74,0,70,0,12,0,0,10,8,0,0,42,9,31,118,23,78,49,16,10,19,26,0,7,0,7,8,0,0,44,0,18,41,126,0,0,1143,19,76,1308,292,"06","097","151310","2"
"Block Group 3, Census Tract 1519, Sonoma County, California",7,0,31,0,0,7,29,6,0,0,0,0,0,0,14,12,36,35,6,24,7,0,6,7,8,14,13,0,0,0,0,6,15,44,0,21,398,12,4,451,105,"06","097","151900","3"
"Block Group 2, Census Tract 1519, Sonoma County, California",7,21,18,10,0,0,6,0,0,0,0,0,0,0,0,0,129,19,33,11,13,0,6,27,0,0,6,0,0,0,46,0,8,25,0,30,377,10,13,455,406,"06","097","151900","2"
"Block Group 1, Census Tract 1519, Sonoma County, California",6,11,26,0,0,9,8,0,0,0,0,0,7,26,16,11,25,30,8,22,11,5,23,24,15,5,0,0,0,37,0,8,29,56,0,16,562,28,5,635,149,"06","097","151900","1"
"Block Group 4, Census Tract 1519, Sonoma County, California",52,0,24,0,0,14,15,8,0,0,0,15,0,6,34,7,49,91,4,0,8,0,0,24,0,13,0,0,0,27,37,23,7,18,7,52,612,27,77,825,318,"06","097","151900","4"
"Block Group 4, Census Tract 1522.01, Sonoma County, California",9,10,7,0,0,0,30,0,0,0,0,15,60,0,35,20,37,10,20,0,0,54,10,20,10,18,30,0,0,0,0,34,13,22,0,0,498,16,14,644,94,"06","097","152201","4"
"Block Group 2, Census Tract 1522.01, Sonoma County, California",21,0,22,0,0,0,0,0,0,0,0,71,17,9,58,24,27,69,22,0,4,0,0,49,41,0,0,0,0,64,13,7,0,109,0,44,634,9,13,757,322,"06","097","152201","2"
"Block Group 3, Census Tract 1522.01, Sonoma County, California",9,0,42,0,0,6,19,0,9,0,0,21,9,14,47,20,50,75,12,9,29,0,0,27,0,37,0,0,0,0,10,18,36,76,0,10,836,82,0,928,186,"06","097","152201","3"
"Block Group 1, Census Tract 1522.01, Sonoma County, California",34,24,56,7,8,16,17,0,0,0,0,17,22,0,11,8,50,45,33,47,9,0,0,18,0,14,10,0,0,0,0,30,0,87,0,7,442,0,59,592,231,"06","097","152201","1"
"Block Group 1, Census Tract 1522.02, Sonoma County, California",56,6,47,0,0,0,0,0,0,0,0,0,0,0,52,0,17,0,16,0,0,13,0,16,10,13,0,0,78,0,0,0,25,113,0,22,683,0,36,751,71,"06","097","152202","1"
"Block Group 4, Census Tract 1522.02, Sonoma County, California",0,0,41,0,0,34,0,0,0,0,0,0,63,22,30,0,37,88,22,0,0,0,0,0,0,70,0,0,0,35,0,0,46,24,0,0,734,23,9,781,102,"06","097","152202","4"
"Block Group 2, Census Tract 1522.02, Sonoma County, California",21,20,64,0,13,0,20,29,0,0,0,38,52,59,21,96,128,40,34,20,0,38,4,31,0,12,0,0,0,0,29,12,32,44,0,0,1247,0,137,1692,620,"06","097","152202","2"
"Block Group 5, Census Tract 1522.02, Sonoma County, California",27,13,12,0,0,12,0,20,0,0,0,0,0,0,21,0,66,34,23,0,0,0,0,76,25,22,52,0,0,0,0,162,61,47,65,17,661,22,78,761,500,"06","097","152202","5"
"Block Group 3, Census Tract 1522.02, Sonoma County, California",19,53,0,0,21,12,0,0,33,0,0,34,0,0,14,7,9,0,49,25,7,15,0,0,28,62,0,0,0,0,0,9,55,25,0,0,968,7,42,1077,128,"06","097","152202","3"
"Block Group 3, Census Tract 1506.03, Sonoma County, California",19,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,15,0,0,43,0,0,0,19,0,0,0,409,0,36,445,47,"06","097","150603","3"
"Block Group 1, Census Tract 1506.03, Sonoma County, California",24,0,12,0,35,0,0,5,0,7,35,0,51,24,0,39,76,36,0,0,0,11,0,0,0,0,0,0,0,17,0,49,93,71,19,0,1252,0,18,1315,438,"06","097","150603","1"
"Block Group 2, Census Tract 1506.03, Sonoma County, California",0,0,13,18,0,0,18,0,0,0,10,48,42,0,0,27,115,0,18,0,0,8,0,30,0,69,0,0,14,38,0,84,17,29,43,113,694,0,119,913,447,"06","097","150603","2"
"Block Group 5, Census Tract 1506.03, Sonoma County, California",28,0,14,0,0,0,0,0,0,0,0,34,46,0,54,0,103,30,42,0,0,24,0,0,16,18,14,0,0,0,11,0,8,87,0,13,489,0,21,588,425,"06","097","150603","5"
"Block Group 6, Census Tract 1506.03, Sonoma County, California",93,0,19,0,0,0,0,13,0,0,0,14,3,0,0,59,69,49,36,0,0,29,0,19,0,33,0,0,12,14,0,45,0,60,0,0,919,3,0,926,248,"06","097","150603","6"
"Block Group 4, Census Tract 1506.03, Sonoma County, California",14,18,14,0,0,0,0,0,0,13,0,16,0,0,14,11,122,66,13,15,62,0,0,0,0,33,0,15,0,0,15,0,46,55,0,15,1069,0,47,1149,175,"06","097","150603","4"
"Block Group 4, Census Tract 1507.02, Sonoma County, California",102,11,32,0,0,11,8,10,0,5,0,7,0,29,16,0,101,16,50,15,0,0,0,17,31,26,0,0,0,51,30,29,16,89,0,10,857,0,40,917,326,"06","097","150702","4"
"Block Group 3, Census Tract 1507.02, Sonoma County, California",68,23,23,0,31,10,1,7,0,0,16,12,19,0,28,12,63,7,32,8,0,0,0,39,13,41,0,0,0,0,0,12,41,47,15,13,1063,0,25,1132,118,"06","097","150702","3"
"Block Group 2, Census Tract 1507.02, Sonoma County, California",55,0,33,0,8,24,0,0,0,0,0,30,0,0,14,0,45,0,45,0,12,7,0,36,22,22,10,0,0,0,0,18,33,78,0,0,626,0,31,657,143,"06","097","150702","2"
"Block Group 1, Census Tract 1507.02, Sonoma County, California",101,19,24,8,0,30,8,0,11,0,18,0,0,0,58,11,20,58,55,19,18,9,16,7,14,26,10,0,0,26,0,35,42,87,9,0,1219,26,114,1422,91,"06","097","150702","1"
"Block Group 3, Census Tract 1510, Sonoma County, California",12,16,41,6,11,8,4,0,0,20,0,47,9,0,50,16,88,27,13,0,29,0,45,26,11,37,0,8,0,36,0,45,28,130,0,43,1323,0,0,1323,263,"06","097","151000","3"
"Block Group 1, Census Tract 1510, Sonoma County, California",80,6,22,1,0,1,7,15,0,22,0,15,30,15,16,16,52,26,43,28,13,0,0,29,30,42,8,0,0,21,0,58,7,81,9,0,954,1,2,996,177,"06","097","151000","1"
"Block Group 2, Census Tract 1510, Sonoma County, California",96,25,20,0,0,9,12,0,0,0,0,28,42,0,47,19,55,46,15,39,0,12,0,22,0,55,8,0,0,13,6,0,16,98,0,18,918,16,78,1038,174,"06","097","151000","2"
"Block Group 2, Census Tract 1513.01, Sonoma County, California",40,11,11,17,0,10,12,0,0,0,0,10,12,8,0,0,67,116,33,0,25,0,0,36,0,39,0,0,0,51,0,19,83,13,0,9,431,35,158,781,391,"06","097","151301","2"
"Block Group 1, Census Tract 1513.01, Sonoma County, California",56,0,23,0,0,18,0,14,0,12,14,6,51,16,36,41,93,24,0,11,0,0,31,0,0,40,0,0,0,32,43,35,45,125,0,17,1088,13,42,1146,533,"06","097","151301","1"
"Block Group 3, Census Tract 1513.01, Sonoma County, California",51,0,21,0,0,0,0,14,0,10,0,80,21,0,28,32,98,110,54,0,6,8,12,11,42,20,4,0,0,50,62,61,36,127,7,20,719,15,43,964,857,"06","097","151301","3"
"Block Group 1, Census Tract 1522.03, Sonoma County, California",37,0,7,0,0,0,24,0,0,0,0,0,0,0,25,8,11,49,0,10,0,11,0,19,21,0,0,0,0,0,19,0,17,40,0,0,447,0,0,472,30,"06","097","152203","1"
"Block Group 2, Census Tract 1522.03, Sonoma County, California",34,9,17,0,0,6,12,0,0,0,0,24,0,0,44,38,9,11,29,24,8,28,0,11,0,30,10,0,0,8,0,8,35,28,0,11,688,0,0,696,92,"06","097","152203","2"
"Block Group 4, Census Tract 1522.03, Sonoma County, California",18,9,36,40,0,9,8,24,0,8,0,20,48,13,12,20,54,0,45,0,30,19,0,34,39,10,27,0,0,9,0,0,41,16,0,0,574,32,0,697,239,"06","097","152203","4"
"Block Group 3, Census Tract 1522.03, Sonoma County, California",80,8,18,0,0,15,0,0,0,8,0,42,0,0,56,46,36,36,8,0,10,12,0,0,8,60,13,0,0,65,0,31,36,57,0,0,921,55,49,1163,95,"06","097","152203","3"
"Block Group 1, Census Tract 1530.05, Sonoma County, California",115,37,0,0,12,0,35,18,0,0,0,15,0,0,49,0,78,67,0,15,0,0,0,16,0,15,92,0,0,0,0,0,12,95,0,0,969,0,35,1106,314,"06","097","153005","1"
"Block Group 2, Census Tract 1530.05, Sonoma County, California",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,494,0,0,494,0,"06","097","153005","2"
"Block Group 5, Census Tract 1530.05, Sonoma County, California",38,41,55,0,0,50,34,0,0,0,10,0,0,0,29,106,90,181,23,40,54,0,0,67,0,71,18,0,0,74,0,38,26,137,49,10,808,9,101,1060,843,"06","097","153005","5"
"Block Group 4, Census Tract 1530.05, Sonoma County, California",60,15,0,0,0,0,0,10,0,0,0,0,47,0,19,0,10,25,9,47,14,0,0,0,0,0,34,0,0,68,0,21,76,25,0,0,516,0,8,524,380,"06","097","153005","4"
"Block Group 6, Census Tract 1530.05, Sonoma County, California",0,0,48,16,0,14,0,0,0,13,0,53,48,0,48,19,48,32,34,0,0,0,0,29,15,66,0,0,0,11,96,36,26,25,0,0,634,13,80,867,572,"06","097","153005","6"
"Block Group 3, Census Tract 1530.05, Sonoma County, California",85,9,42,0,0,0,0,19,0,0,16,0,18,0,21,0,34,15,91,0,0,0,0,37,0,0,0,0,0,0,0,0,75,51,0,11,1068,0,70,1156,30,"06","097","153005","3"
"Block Group 1, Census Tract 1532, Sonoma County, California",0,0,0,0,0,18,0,0,0,0,0,0,0,0,100,48,63,15,40,0,0,22,0,0,0,0,0,0,0,28,0,0,54,33,0,0,256,57,14,327,428,"06","097","153200","1"
"Block Group 2, Census Tract 1532, Sonoma County, California",0,0,0,0,0,0,0,0,0,0,0,0,24,0,63,0,166,89,0,0,0,0,0,0,0,0,0,11,0,0,0,0,45,0,13,17,584,13,0,798,357,"06","097","153200","2"
"Block Group 3, Census Tract 1532, Sonoma County, California",0,0,0,0,0,0,0,0,0,21,0,14,37,0,88,22,353,132,14,0,32,0,22,24,0,0,0,0,0,0,0,39,46,15,0,67,336,0,49,449,1836,"06","097","153200","3"
"Block Group 4, Census Tract 1532, Sonoma County, California",176,17,60,0,0,0,0,54,0,21,0,82,17,5,165,144,193,157,104,52,42,82,0,123,11,124,0,0,0,140,0,140,37,193,18,65,1294,166,726,2440,1405,"06","097","153200","4"
"Block Group 1, Census Tract 1535.02, Sonoma County, California",47,0,33,0,0,0,20,0,7,0,0,0,0,0,0,0,23,10,17,15,0,10,0,9,12,11,52,0,0,0,0,0,0,62,0,0,660,0,12,672,135,"06","097","153502","1"
"Block Group 3, Census Tract 1535.02, Sonoma County, California",49,0,31,11,0,0,15,8,0,0,0,33,0,0,13,16,10,10,0,15,9,40,0,43,56,29,24,0,0,40,0,15,0,0,0,7,858,0,0,936,27,"06","097","153502","3"
"Block Group 2, Census Tract 1535.02, Sonoma County, California",27,9,0,0,0,10,8,21,0,0,10,0,49,0,0,31,46,45,37,25,7,0,0,30,12,10,16,0,0,10,0,14,14,7,0,0,612,0,34,672,80,"06","097","153502","2"
"Block Group 4, Census Tract 1535.02, Sonoma County, California",84,20,51,0,0,26,31,6,0,15,0,61,0,0,19,9,44,76,79,31,0,0,7,45,0,15,9,0,0,23,45,18,14,24,0,14,1343,20,39,1532,240,"06","097","153502","4"
"Block Group 2, Census Tract 1537.04, Sonoma County, California",58,0,0,0,8,0,0,0,0,17,0,45,0,0,0,8,121,12,3,19,0,0,0,24,0,0,16,0,0,5,0,18,0,24,0,0,515,0,0,620,132,"06","097","153704","2"
"Block Group 4, Census Tract 1537.04, Sonoma County, California",24,9,84,9,8,17,0,14,0,0,0,39,0,14,13,0,78,49,9,8,45,52,0,55,0,0,22,0,0,27,57,37,9,42,0,36,1279,11,14,1375,256,"06","097","153704","4"
"Block Group 1, Census Tract 1537.04, Sonoma County, California",18,0,23,0,0,8,25,0,0,0,0,38,13,26,20,30,26,2,27,8,0,19,0,14,19,0,0,0,0,7,0,0,17,28,0,0,490,2,51,645,38,"06","097","153704","1"
"Block Group 3, Census Tract 1537.04, Sonoma County, California",46,35,7,0,0,19,0,0,0,0,0,9,9,10,0,8,10,24,10,17,0,6,10,11,0,0,0,0,0,11,0,48,15,0,0,30,711,0,0,737,24,"06","097","153704","3"
"Block Group 3, Census Tract 1539.01, Sonoma County, California",72,13,51,0,0,0,23,38,0,0,0,16,20,30,84,40,16,114,56,0,0,0,0,28,51,40,33,0,22,19,20,69,37,57,0,21,1180,0,30,1298,874,"06","097","153901","3"
"Block Group 2, Census Tract 1539.01, Sonoma County, California",49,0,17,0,0,0,0,0,0,0,0,82,0,0,30,0,16,97,16,33,15,0,0,0,0,17,0,0,0,31,0,0,39,17,0,18,905,0,60,1031,110,"06","097","153901","2"
"Block Group 1, Census Tract 1539.01, Sonoma County, California",87,49,3,0,0,32,0,3,0,0,0,34,13,0,57,0,23,31,93,17,17,0,0,34,0,0,0,0,0,26,0,41,19,16,0,0,898,29,0,936,115,"06","097","153901","1"
"Block Group 4, Census Tract 1539.01, Sonoma County, California",64,0,0,0,0,0,0,0,0,16,0,0,0,0,8,0,70,0,70,0,0,14,0,0,0,18,0,0,0,0,0,0,26,35,0,0,473,0,16,489,100,"06","097","153901","4"
"Block Group 2, Census Tract 1509.02, Sonoma County, California",20,0,30,0,9,0,17,0,0,9,0,10,0,0,17,20,49,7,37,12,0,18,0,8,0,10,0,0,0,10,12,0,15,40,0,10,670,0,0,687,37,"06","097","150902","2"
"Block Group 1, Census Tract 1509.02, Sonoma County, California",26,16,33,0,5,15,3,18,0,11,11,16,0,0,47,0,40,53,39,9,20,0,0,37,17,10,6,5,0,6,19,18,54,47,0,29,892,17,0,969,180,"06","097","150902","1"
"Block Group 4, Census Tract 1509.02, Sonoma County, California",35,7,40,0,0,9,0,0,0,0,0,0,0,0,0,17,17,0,0,9,0,19,0,86,6,13,0,0,0,7,0,12,19,8,0,0,494,0,7,537,17,"06","097","150902","4"
"Block Group 3, Census Tract 1509.02, Sonoma County, California",44,17,8,8,0,0,17,0,0,0,9,0,7,7,27,0,10,0,55,6,9,42,6,0,8,43,0,0,0,0,0,0,25,22,0,0,759,0,0,792,68,"06","097","150902","3"
"Block Group 4, Census Tract 1513.06, Sonoma County, California",30,0,15,0,0,0,0,0,0,9,0,20,18,0,82,13,103,47,10,22,24,9,0,13,0,13,0,0,0,9,0,24,52,88,0,47,896,0,32,986,354,"06","097","151306","4"
"Block Group 3, Census Tract 1513.06, Sonoma County, California",30,6,28,0,0,15,0,0,0,0,9,0,0,0,17,9,47,46,0,9,15,0,17,11,0,59,0,0,0,27,31,27,42,130,0,0,556,20,176,786,268,"06","097","151306","3"
"Block Group 2, Census Tract 1513.06, Sonoma County, California",18,10,0,0,0,0,0,9,0,8,0,11,0,0,17,21,82,36,38,62,14,7,10,10,0,37,39,0,0,10,0,27,14,30,0,10,486,0,68,572,74,"06","097","151306","2"
"Block Group 1, Census Tract 1513.06, Sonoma County, California",9,8,6,0,0,0,0,0,0,0,0,0,18,0,8,0,18,23,8,0,8,0,0,6,0,0,19,0,10,52,8,34,33,9,0,26,448,0,8,465,21,"06","097","151306","1"
"Block Group 2, Census Tract 1539.03, Sonoma County, California",75,8,38,0,0,0,0,9,0,0,0,64,0,0,12,0,68,47,37,10,18,0,0,9,17,13,0,0,0,72,62,0,17,16,0,0,547,0,8,563,417,"06","097","153903","2"
"Block Group 1, Census Tract 1539.03, Sonoma County, California",0,0,0,13,0,8,0,16,0,11,0,0,0,0,57,27,25,35,35,20,7,15,9,0,8,21,0,0,0,12,0,14,7,23,0,10,660,0,0,695,52,"06","097","153903","1"
"Block Group 3, Census Tract 1539.03, Sonoma County, California",41,0,0,0,0,2,0,12,0,0,0,46,0,0,8,49,6,49,32,0,0,0,0,51,0,0,0,0,0,4,0,0,0,15,0,0,481,0,0,481,273,"06","097","153903","3"
"Block Group 4, Census Tract 1539.03, Sonoma County, California",115,23,23,0,5,0,0,18,0,0,0,0,0,0,10,0,73,50,57,33,28,34,18,95,24,40,18,0,0,9,0,1,29,49,0,16,1297,0,11,1354,193,"06","097","153903","4"
"Block Group 4, Census Tract 1541, Sonoma County, California",51,0,13,0,2,9,3,0,0,0,0,43,0,0,47,16,70,73,86,18,19,2,0,6,31,3,6,3,0,21,7,8,24,23,5,22,623,0,0,629,571,"06","097","154100","4"
"Block Group 1, Census Tract 1541, Sonoma County, California",67,10,3,0,0,24,8,0,0,4,0,0,11,18,11,0,45,26,0,3,4,0,0,18,0,11,0,3,0,10,3,8,25,11,0,13,453,0,34,526,234,"06","097","154100","1"
"Block Group 2, Census Tract 1541, Sonoma County, California",73,11,8,0,5,13,5,4,4,0,5,17,5,0,64,12,112,92,29,11,6,12,0,19,11,18,3,2,4,21,0,26,64,43,0,7,711,23,4,783,408,"06","097","154100","2"
"Block Group 3, Census Tract 1541, Sonoma County, California",57,7,27,0,3,0,0,0,0,6,0,6,0,0,3,8,35,29,56,5,3,0,0,27,7,9,0,0,0,8,3,20,11,15,0,0,631,0,22,656,103,"06","097","154100","3"
"Block Group 4, Census Tract 1530.02, Sonoma County, California",43,0,47,0,0,0,13,0,0,0,0,46,21,19,0,68,37,121,17,15,13,0,0,16,13,0,41,0,0,27,13,0,0,79,0,63,296,0,115,420,592,"06","097","153002","4"
"Block Group 5, Census Tract 1530.02, Sonoma County, California",18,0,0,0,0,0,0,0,0,0,0,0,0,12,38,33,85,0,0,37,22,0,0,23,0,62,0,0,0,0,0,0,23,14,0,15,349,0,0,507,257,"06","097","153002","5"
"Block Group 1, Census Tract 1530.02, Sonoma County, California",23,0,0,0,18,14,0,0,0,14,0,94,16,0,77,23,141,80,0,45,0,0,0,0,0,37,0,0,0,124,0,6,31,105,0,67,556,8,0,624,909,"06","097","153002","1"
"Block Group 3, Census Tract 1530.02, Sonoma County, California",107,0,0,0,0,33,0,0,0,0,0,11,0,0,86,0,16,22,9,35,0,33,0,21,0,107,18,0,0,0,0,46,0,0,0,0,474,16,6,628,323,"06","097","153002","3"
"Block Group 2, Census Tract 1530.02, Sonoma County, California",86,0,14,0,0,0,0,0,0,0,0,0,58,29,29,23,55,112,94,0,0,0,0,10,0,0,0,0,0,87,12,31,22,79,0,85,488,285,21,866,1390,"06","097","153002","2"
"Block Group 4, Census Tract 1527.01, Sonoma County, California",74,7,11,17,0,61,15,0,0,0,14,0,44,0,12,14,18,0,16,23,0,0,42,59,0,46,0,0,0,17,0,14,0,0,0,58,511,0,9,520,480,"06","097","152701","4"
"Block Group 2, Census Tract 1527.01, Sonoma County, California",0,24,0,0,0,0,0,0,0,0,0,0,0,32,135,12,43,39,12,0,0,0,0,50,0,36,13,0,14,35,0,0,27,14,52,0,559,0,35,673,347,"06","097","152701","2"
"Block Group 1, Census Tract 1527.01, Sonoma County, California",72,0,30,0,0,14,0,0,0,0,0,17,0,0,101,15,14,55,65,13,14,0,0,27,38,0,0,0,0,19,0,0,20,0,0,0,1043,0,0,1076,172,"06","097","152701","1"
"Block Group 5, Census Tract 1527.01, Sonoma County, California",32,39,16,0,0,12,0,0,0,0,0,0,35,17,31,15,69,0,41,45,0,20,0,12,0,0,0,0,0,19,13,36,0,32,0,0,813,0,66,955,285,"06","097","152701","5"
